fips,stabb,state_1860,county_name_1860,totpop_1860,slave_1860,slave_share_1860,foreign_share_1860,log_pop_1860,log_farm_value_pc_1860,impr_share_1860,land_gini_1860,n_farms_1860,n_slaveholders_1860,slaves_per_holder_1860,farm_value_1860,year,covpop,cpop,covind,murder,violent,property,murder_rate,violent_rate,property_rate,log_violent_rate,log_property_rate,asinh_violent_rate,log_covpop
51081,VA,Virginia,Greensville,6374.0,4167.0,0.6537496077816128,0.002353310323187951,8.759982494977281,5.038280169577439,0.41864078825945883,0.3450986470386972,201.0,268.0,15.548507462686567,982900.0,2010,12243,12243.0,100.0,0,18,148,0.0,147.0227885322225,1208.8540390427183,4.9905875987924775,7.0974281146604286,5.683746344819142,9.412709624073916
51083,VA,Virginia,Halifax,26520.0,14897.0,0.5617269984917044,0.0012443438914027148,10.185654444299798,5.564630056136721,0.5857397279040604,0.4155372473196335,1029.0,1051.0,14.174119885823025,6922479.0,2010,28099,36241.0,100.0,1,35,498,3.5588455105163885,124.5595928680736,1772.3050642371616,4.824784258959656,7.480036274494895,5.517947552473033,10.243489267499987
54027,VA,Virginia,Hampshire,13913.0,1213.0,0.08718464745202328,0.03241572629914469,9.540578933841877,5.6481154160921925,0.3143647716308958,0.3883149591324516,1132.0,244.0,4.971311475409836,3947900.0,2010,23609,23964.0,99.3477,0,60,240,0.0,254.1403701978059,1016.5614807912236,5.537886752944116,6.924181114064006,6.231037804209928,10.069383274248214
54029,VA,Virginia,Hancock,4445.0,2.0,0.0004499437570303712,0.07559055118110236,8.399535147948004,5.932829824050385,0.6493527639827403,0.3800434764693097,336.0,0.0,,1676745.0,2010,26988,34695.0,89.5685,1,16,180,3.7053505261597746,59.28560841855639,666.9630947087594,4.082366585462694,6.502734714113123,4.775584886574083,10.203147601747316
51085,VA,Virginia,Hanover,17222.0,9483.0,0.5506329113924051,0.0023806758796887702,9.753942915256111,5.497394749358545,0.39297293536492034,0.42219558541487334,786.0,903.0,10.501661129568106,4203120.0,2010,99863,99863.0,100.0,1,82,1132,1.0013718794748805,82.11249411694021,1133.5529675655648,4.408090186572252,7.0331121980711275,5.101274443515901,11.511554525662229
54031,VA,Virginia,Hardy,9864.0,1073.0,0.108779399837794,0.013787510137875101,9.19664704484418,5.566490495764033,0.2986620871161747,0.4691890004407245,483.0,157.0,6.834394904458598,2579581.0,2010,14025,14025.0,99.0339,0,27,139,0.0,192.5133689839572,991.0873440285205,5.260165600583661,6.898802667710023,5.953319526638625,9.548596730390898
54033,VA,Virginia,Harrison,13790.0,582.0,0.04220449601160261,0.02182741116751269,9.531698970787348,5.819127927364824,0.17961135943256798,0.4418486144359981,1026.0,159.0,3.660377358490566,4642794.0,2010,67699,69099.0,99.0571,4,209,1781,5.908506772625888,308.71947886970264,2630.7626405116766,5.73243302919251,7.875029060517361,6.425582832824597,11.12282668774253
51087,VA,Virginia,Henrico,61616.0,20041.0,0.3252564269021033,0.10318748377044923,11.02867685605469,4.421668369211587,0.510058212364601,0.5694295485694287,670.0,2339.0,8.568191534843951,5128610.0,2010,306935,306935.0,100.0,12,501,7775,3.909622558522163,163.2267418183003,2533.1096160424845,5.095140288287319,7.8372029242498895,5.7882968520537315,12.634391277767774
51089,VA,Virginia,Henry,12105.0,5018.0,0.41453944650970675,0.0011565468814539446,9.40137386937216,5.264866937303354,0.3618249863107925,0.544994773479878,767.0,422.0,11.890995260663507,2341356.0,2010,54151,54151.0,100.0,8,158,1061,14.77350372107625,291.77669849125596,1959.3359310077376,5.675988778517892,7.580360884104909,6.369138895624349,10.899531719479302
51091,VA,Virginia,Highland,4319.0,402.0,0.09307710118082889,0.0023153507756425097,8.3707791729607,5.873508641104037,0.27629712391880185,0.43328416530453323,350.0,116.0,3.4655172413793105,1535379.0,2010,2321,2321.0,100.0,0,3,13,0.0,129.25463162429986,560.1034037052995,4.861784347363901,6.3281214161573285,5.554946491590753,7.749753406274437
51093,VA,Virginia,Isle Of Wight,9977.0,3570.0,0.35782299288363234,0.0023053021950486118,9.208037722913508,5.033583352469462,0.3693573962741989,0.4791557184515028,689.0,470.0,7.595744680851064,1531290.0,2010,35270,35270.0,100.0,0,44,631,0.0,124.75191380776864,1789.0558548341367,4.826327075658392,7.489443304281344,5.5194903195309255,10.470788023230098
54035,VA,Virginia,Jackson,8306.0,55.0,0.006621719239104262,0.02251384541295449,9.024733424190698,5.094726916587421,0.261644346840058,0.4599509533416944,625.0,25.0,2.2,1355201.0,2010,29211,29211.0,100.0,2,22,192,6.846735818698436,75.31409400568279,657.2866385950498,4.321667288681678,6.488120207351144,5.014858540838447,10.282300629646866
51095,VA,Virginia,James City,5798.0,2586.0,0.44601586754053124,0.005691617799241117,8.6652683094816,5.1615184326769885,0.321714403355722,0.36853814274965113,149.0,230.0,11.243478260869566,1011340.0,2010,67009,67009.0,100.0,0,62,969,0.0,92.52488471697832,1446.0744079153546,4.527477632305254,7.2766078591509284,5.220654014279121,11.112582217710067
54037,VA,Virginia,Jefferson,14535.0,3960.0,0.2724458204334365,0.02483660130718954,9.584314812992977,5.963230510252005,0.7788214347356086,0.1929970261768946,463.0,634.0,6.246056782334385,5652143.0,2010,53498,53498.0,98.1632,0,70,755,0.0,130.846012935063,1411.267710942465,4.874021158011828,7.252243665211494,5.567182940476457,10.887399549007759
54039,VA,Virginia,Kanawha,16150.0,2184.0,0.13523219814241486,0.02303405572755418,9.689675328650802,4.765538383265891,0.18140159519420068,0.5206705948379832,633.0,265.0,8.241509433962264,1895918.0,2010,186167,193548.0,99.0836,16,828,5923,8.59443402966154,444.7619610349847,3181.5520473553315,6.097539220023513,8.065124421915218,6.790687664399642,12.134399399331976
51097,VA,Virginia,King And Queen,10328.0,6139.0,0.594403563129357,0.00019364833462432224,9.242613932526478,5.470904438673382,0.5842611007825673,0.4157588946344748,573.0,449.0,13.67260579064588,2454708.0,2010,6945,6945.0,100.0,0,14,63,0.0,201.58387329013678,907.1274298056155,5.306205539397043,6.810282936173317,5.999358872071771,8.845777255188445
51099,VA,Virginia,King George,6571.0,3673.0,0.5589712372546035,0.00030436767615279255,8.790421306897867,5.6844050499024945,0.6233964192570663,0.46127824490652125,327.0,314.0,11.697452229299364,1933469.0,2010,23584,23584.0,100.0,0,26,400,0.0,110.24423337856173,1696.0651289009497,4.702698208002647,7.436066217089147,5.395865957641561,10.068323794989062
